"Name","model_name","State","Tags","adjecency_threshold","hidden_dim","learning_rate","max_epochs","save_predictions","use_activation","use_dropout","print_cluster_loss","epoch","test_loss","test_loss_true","test_mae","test_mse","test_rmse","train_loss","train_loss_true","train_mae","train_mse","train_rmse","trainer/global_step","val_loss","val_loss_true","val_mae","val_mse","val_rmse","BRYANT_test_loss","BRYANT_test_loss_true","BRYANT_test_mae","BRYANT_test_mse","BRYANT_test_rmse","BRYANT_val_loss","BRYANT_val_loss_true","BRYANT_val_mae","BRYANT_val_mse","BRYANT_val_rmse","CAMBRIDGE_test_loss","CAMBRIDGE_test_loss_true","CAMBRIDGE_test_mae","CAMBRIDGE_test_mse","CAMBRIDGE_test_rmse","CAMBRIDGE_val_loss","CAMBRIDGE_val_loss_true","CAMBRIDGE_val_mae","CAMBRIDGE_val_mse","CAMBRIDGE_val_rmse","HAMILTON_test_loss","HAMILTON_test_loss_true","HAMILTON_test_mae","HAMILTON_test_mse","HAMILTON_test_rmse","HAMILTON_val_loss","HAMILTON_val_loss_true","HAMILTON_val_mae","HAMILTON_val_mse","HAMILTON_val_rmse","HIGH_test_loss","HIGH_test_loss_true","HIGH_test_mae","HIGH_test_mse","HIGH_test_rmse","HIGH_val_loss","HIGH_val_loss_true","HIGH_val_mae","HIGH_val_mse","HIGH_val_rmse","MPL_test_loss","MPL_test_loss_true","MPL_test_mae","MPL_test_mse","MPL_test_rmse","MPL_val_loss","MPL_val_loss_true","MPL_val_mae","MPL_val_mse","MPL_val_rmse","RINCONADA_test_loss","RINCONADA_test_loss_true","RINCONADA_test_mae","RINCONADA_test_mse","RINCONADA_test_rmse","RINCONADA_val_loss","RINCONADA_val_loss_true","RINCONADA_val_mae","RINCONADA_val_mse","RINCONADA_val_rmse","TED_test_loss","TED_test_loss_true","TED_test_mae","TED_test_mse","TED_test_rmse","TED_val_loss","TED_val_loss_true","TED_val_mae","TED_val_mse","TED_val_rmse","WEBSTER_test_loss","WEBSTER_test_loss_true","WEBSTER_test_mae","WEBSTER_test_mse","WEBSTER_test_rmse","WEBSTER_val_loss","WEBSTER_val_loss_true","WEBSTER_val_mae","WEBSTER_val_mse","WEBSTER_val_rmse"
"golden-grass-4469","TGCN","finished","","1.5","512","0.0001","15","true","true","false","false","15","0.7290541529655457","0.16088587045669556","0.9549793601036072","1.8842575550079343","1.366578459739685","0.6408693790435791","0.1134033203125","0.9388940930366516","1.616688251495361","1.2714905738830566","3555","0.7279719710350037","0.16006310284137726","0.9530729055404664","1.89622700214386","1.3693114519119265","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"grateful-salad-4463","TGCN","finished","","1.5","512","0.0001","15","true","true","false","false","15","0.7270215153694153","0.15971852838993073","0.9827390909194946","1.8913480043411257","1.369546890258789","0.6936657428741455","0.16249503195285797","1.0718541145324707","2.0853524208068848","1.4440749883651731","3555","0.7216863632202148","0.15127882361412048","0.9680272340774536","1.8724547624588013","1.361226201057434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"restful-snowflake-4443","TGCN","finished","","1.5","512","0.0001","15","true","true","false","false","15","0.7195344567298889","0.16151966154575348","0.9978507161140442","2.0134572982788086","1.4097377061843872","0.675049364566803","0.19638478755950928","0.9722398519515992","1.7392542362213137","1.31880784034729","3555","0.7243820428848267","0.16213861107826233","0.9871290326118468","1.9930226802825928","1.4029057025909424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adjacency 1.5 covariates","TGCN","finished","","1.5","512","0.0001","15","true","true","false","false","15","0.7003793120384216","0.1273910105228424","0.9672616720199584","1.8283864259719849","1.345791935920715","0.7489665746688843","0.29071134328842163","0.9418872594833374","1.6612977981567385","1.288913369178772","3555","0.7049055695533752","0.1303056627511978","0.958603024482727","1.819478988647461","1.3424286842346191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
