"Name","State","Notes","User","Tags","Created","Runtime","Sweep","model_name","accelerator","auto_lr_find","auto_scale_batch_size","batch_size","censor_level","censored","check_val_every_n_epoch","cluster","covariates","dataloader","detect_anomaly","devices","enable_checkpointing","enable_model_summary","enable_progress_bar","fast_dev_run","feat_max_val","forecast_lead","hidden_dim","inference_mode","input_dim","learning_rate","log_every_n_steps","logger","loss","loss_fn","max_epochs","max_steps","move_metrics_to_cpu","multiple_stations","multiple_trainloader_mode","no_self_loops","node_features","num_layers","num_nodes","num_sanity_val_steps","output_dim","overfit_batches","precision","pretrained","reload_dataloaders_every_n_epochs","replace_sampler_ddp","sequence_length","sync_batchnorm","test_end","track_grad_norm","train_end","train_start","val_end","weight_decay","censor_dyanmic","censor_dynamic","forecast_horizon","mode","save_predictions","epoch","test_loss","test_loss_true","test_mae","test_mse","test_rmse","train_loss","train_loss_true","train_mae","train_mse","train_rmse","trainer/global_step","val_loss","val_loss_true","val_mae","val_mse","val_rmse"
"clean-yogurt-256","finished","-","jujusi","","2023-05-23T21:55:37.000Z","521","","LSTM","gpu","false","false","60","2","true","1","WEBSTER","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.1188435554504397","0.045659005641937256","1.1645479202270508","2.4189562797546387","1.5134811401367188","0.9435701966285706","-0.7280442118644714","1.1784889698028564","2.5235579013824463","1.5771546363830566","15150","0.9930307269096376","-0.2320400178432465","0.9637739658355712","1.7911571264266968","1.2977200746536257"
"woven-frog-255","finished","-","jujusi","","2023-05-23T21:46:39.000Z","523","","LSTM","gpu","false","false","60","2","true","1","HIGH","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.3050986528396606","-0.2588512599468231","1.002091884613037","1.9107037782669067","1.3664697408676147","1.235097050666809","-0.7400991320610046","1.0568453073501587","2.102592706680298","1.438861608505249","15150","1.347778081893921","-0.2726346552371979","1.0533897876739502","2.1519436836242676","1.4224026203155518"
"logical-water-254","finished","-","jujusi","","2023-05-23T21:37:46.000Z","517","","LSTM","gpu","false","false","60","2","true","1","TED","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.3697447776794434","0.2619478702545166","0.947210729122162","1.7830370664596558","1.2799063920974731","0.938174307346344","0.7375028133392334","0.7633730173110962","0.9880176186561584","0.985710084438324","15150","1.3607943058013916","0.25075390934944153","0.9918204545974731","2.239158391952514","1.4137264490127563"
"crisp-capybara-253","finished","-","jujusi","","2023-05-23T21:28:50.000Z","519","","LSTM","gpu","false","false","60","2","true","1","HAMILTON","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.6304501891136169","0.6470402479171753","0.9091180562973022","1.4463218450546265","1.161431074142456","0.6065750122070312","0.6254065036773682","0.9635692238807678","1.557383418083191","1.2402602434158323","15150","0.6781582236289978","0.6638867259025574","0.8935933113098145","1.381700038909912","1.1407968997955322"
"good-sponge-252","finished","-","jujusi","","2023-05-23T21:19:55.000Z","519","","LSTM","gpu","false","false","60","2","true","1","RINCONADA","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.9773816466331482","0.9003955125808716","0.6905094385147095","0.7328974008560181","0.8329360485076904","0.8393591046333313","0.7719417810440063","0.7202361822128296","0.8177454471588135","0.8990161418914795","15150","1.026711344718933","0.9443676471710204","0.6988392472267151","0.7389591932296753","0.8302528262138367"
"deep-vortex-251","finished","-","jujusi","","2023-05-23T21:10:59.000Z","520","","LSTM","gpu","false","false","60","2","true","1","CAMBRIDGE","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","2.2402772903442383","0.08906672894954681","1.5517516136169434","5.089500904083252","2.1687874794006348","0.8549845218658447","0.1893466114997864","0.8540298342704773","1.3476619720458984","1.151814103126526","15150","1.7130903005599976","0.10882707685232162","1.1651616096496582","3.0198447704315186","1.6483830213546753"
"ethereal-water-250","finished","-","jujusi","","2023-05-23T21:02:04.000Z","519","","LSTM","gpu","false","false","60","2","true","1","MPL","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.8553249835968018","0.7971882224082947","0.7083866000175476","0.8072420358657837","0.8825466632843018","0.9863589406013488","0.4122148752212525","0.8193169832229614","1.074451565742493","1.030676007270813","15150","0.858313262462616","0.8140090703964233","0.7302321791648865","0.8536535501480103","0.9039798378944396"
"fancy-tree-249","finished","-","jujusi","","2023-05-23T20:53:04.000Z","524","","LSTM","gpu","false","false","60","2","true","1","BRYANT","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.422659158706665","-0.5626742243766785","1.1585832834243774","2.7276570796966553","1.5897457599639893","1.2478482723236084","-0.33463263511657715","1.0299501419067385","1.9612901210784912","1.390332818031311","15150","1.5041075944900513","-0.7360239624977112","1.1967800855636597","3.012793779373169","1.6786412000656128"
"playful-wildflower-248","finished","-","jujusi","","2023-05-23T20:44:03.000Z","525","","LSTM","gpu","false","false","60","2","true","1","WEBSTER","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.085281491279602","-0.0010209945030510426","1.0819061994552612","2.144516944885254","1.4205121994018557","0.944603681564331","-0.7353087067604065","1.147743582725525","2.4100513458251953","1.5424741506576538","15150","0.9924866557121276","-0.2437034249305725","0.9319867491722108","1.687290906906128","1.262589454650879"
"gallant-cherry-247","finished","-","jujusi","","2023-05-23T20:35:07.000Z","520","","LSTM","gpu","false","false","60","2","true","1","HIGH","true","EVChargersDataset","false","1","true","true","true","false","","48","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.344393014907837","-0.2119879126548767","1.0450754165649414","2.1421117782592773","1.438076734542847","1.2367058992385864","-0.7409772276878357","1.0507042407989502","2.070875883102417","1.4293854236602783","15150","1.3851672410964966","-0.23275889456272125","1.0596407651901243","2.2464983463287354","1.44866681098938"
