"Name","State","Notes","User","Tags","Created","Runtime","Sweep","model_name","accelerator","auto_lr_find","auto_scale_batch_size","batch_size","censor_level","censored","check_val_every_n_epoch","cluster","covariates","dataloader","detect_anomaly","devices","enable_checkpointing","enable_model_summary","enable_progress_bar","fast_dev_run","feat_max_val","forecast_lead","hidden_dim","inference_mode","input_dim","learning_rate","log_every_n_steps","logger","loss","loss_fn","max_epochs","max_steps","move_metrics_to_cpu","multiple_stations","multiple_trainloader_mode","no_self_loops","node_features","num_layers","num_nodes","num_sanity_val_steps","output_dim","overfit_batches","precision","pretrained","reload_dataloaders_every_n_epochs","replace_sampler_ddp","sequence_length","sync_batchnorm","test_end","track_grad_norm","train_end","train_start","val_end","weight_decay","censor_dyanmic","censor_dynamic","forecast_horizon","mode","save_predictions","epoch","test_loss","test_loss_true","test_mae","test_mse","test_rmse","train_loss","train_loss_true","train_mae","train_mse","train_rmse","trainer/global_step","val_loss","val_loss_true","val_mae","val_mse","val_rmse"
"likely-moon-358","finished","-","jujusi","","2023-05-24T19:52:00.000Z","539","","LSTM","gpu","false","false","60","2","true","1","TED","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.0156670808792114","-0.08067432790994644","0.627775251865387","0.8658703565597534","0.905614137649536","0.6898431777954102","0.5618308782577515","0.6062788963317871","0.7063649296760559","0.8333786725997925","15150","0.9164182543754578","-0.17178507149219513","0.6340416669845581","0.961412787437439","0.9436896443367004"
"skilled-silence-356","finished","-","jujusi","","2023-05-24T19:42:45.000Z","542","","LSTM","gpu","false","false","60","2","true","1","HAMILTON","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.4699625074863434","0.5888312458992004","0.9956972002983092","1.7774720191955566","1.2985976934432983","0.4608310163021088","0.6193498373031616","1.1303550004959106","2.1986889839172363","1.472934603691101","15150","0.47775137424468994","0.5423114895820618","0.8636928200721741","1.367119073867798","1.1380853652954102"
"absurd-sun-353","finished","-","jujusi","","2023-05-24T19:33:26.000Z","546","","LSTM","gpu","false","false","60","2","true","1","RINCONADA","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.6382638812065125","0.6682928800582886","0.514377236366272","0.5945671796798706","0.7500700950622559","0.571759045124054","0.6301543712615967","0.6699783205986023","0.9112873077392578","0.9448660612106324","15150","0.6552034020423889","0.6853241324424744","0.4914521276950836","0.509745717048645","0.6913179755210876"
"peach-plasma-351","finished","-","jujusi","","2023-05-24T19:23:04.000Z","608","","LSTM","gpu","false","false","60","2","true","1","CAMBRIDGE","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.2772172689437866","-0.8640539050102234","0.756618082523346","1.188356637954712","1.0701260566711426","0.6608274579048157","0.06502299010753632","0.7734671831130981","1.1886866092681885","1.0803674459457395","15150","1.1646555662155151","-0.4410545527935028","0.6982542872428894","1.0440545082092283","0.9982807636260986"
"warm-voice-349","finished","-","jujusi","","2023-05-24T19:13:49.000Z","541","","LSTM","gpu","false","false","60","2","true","1","MPL","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.6208319067955017","0.6188357472419739","0.5386043190956116","0.5490795969963074","0.7322498559951782","0.7893069982528687","0.25488051772117615","0.6362025737762451","0.7038214206695557","0.8327909708023071","15150","0.6346645951271057","0.6490499973297119","0.5848568677902222","0.6306272149085999","0.7858003973960876"
"swift-river-347","finished","-","jujusi","","2023-05-24T19:04:29.000Z","545","","LSTM","gpu","false","false","60","2","true","1","BRYANT","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.0140149593353271","-0.9603729844093324","0.641281008720398","0.93048095703125","0.9466302990913392","0.9959319829940796","-0.5707138776779175","0.6434169411659241","0.8540779948234558","0.9139274954795836","15150","1.0446933507919312","-1.1703388690948486","0.6511246562004089","0.9146957993507384","0.9399041533470154"
"azure-wood-345","finished","-","jujusi","","2023-05-24T18:55:11.000Z","544","","LSTM","gpu","false","false","60","2","true","1","WEBSTER","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.7801435589790344","-0.23398585617542267","0.8807606101036072","1.8342775106430056","1.287866234779358","0.7414281964302063","-0.8676974177360535","1.031067967414856","2.1474268436431885","1.4493299722671509","15150","0.7498555183410645","-0.4260684847831726","0.7779074311256409","1.3799715042114258","1.1300859451293943"
"misty-pyramid-342","finished","-","jujusi","","2023-05-24T18:45:55.000Z","540","","LSTM","gpu","false","false","60","2","true","1","HIGH","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.0188236236572266","-0.4990234076976776","0.6239724159240723","0.8592548966407776","0.9128846526145936","0.9878015518188475","-0.9442058801651","0.7726746201515198","1.2992736101150513","1.1272826194763184","15150","1.014926195144653","-0.5734946131706238","0.6034104824066162","0.7802879214286804","0.8682624101638794"
"olive-sunset-340","finished","-","jujusi","","2023-05-24T18:36:32.000Z","550","","LSTM","gpu","false","false","60","2","true","1","TED","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","1.0120919942855835","-0.08750924468040466","0.5934507250785828","0.7641578316688538","0.8541128635406494","0.6890002489089966","0.5625904202461243","0.6074557304382324","0.7107629179954529","0.8359262347221375","15150","0.912181556224823","-0.1795378476381302","0.6005376577377319","0.8447889685630798","0.8892170786857605"
"icy-snow-338","finished","-","jujusi","","2023-05-24T18:27:15.000Z","544","","LSTM","gpu","false","false","60","2","true","1","HAMILTON","true","EVChargersDataset","false","1","true","true","true","false","","1","163","true","8","0.000551852709389429","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.050701755088873625","","true","1","train","false","30","0.4745852649211883","0.7037280201911926","1.253482699394226","2.819300651550293","1.6313122510910034","0.461492121219635","0.6208208203315735","1.131929874420166","2.2199156284332275","1.479964256286621","15150","0.47986146807670593","0.6420332789421082","1.101055145263672","2.2373173236846924","1.4478594064712524"
