"Name","State","Notes","User","Tags","Created","Runtime","Sweep","model_name","accelerator","auto_lr_find","auto_scale_batch_size","batch_size","censor_level","censored","check_val_every_n_epoch","cluster","covariates","dataloader","detect_anomaly","devices","enable_checkpointing","enable_model_summary","enable_progress_bar","fast_dev_run","feat_max_val","forecast_lead","hidden_dim","inference_mode","input_dim","learning_rate","log_every_n_steps","logger","loss","loss_fn","max_epochs","max_steps","move_metrics_to_cpu","multiple_stations","multiple_trainloader_mode","no_self_loops","node_features","num_layers","num_nodes","num_sanity_val_steps","output_dim","overfit_batches","precision","pretrained","reload_dataloaders_every_n_epochs","replace_sampler_ddp","sequence_length","sync_batchnorm","test_end","track_grad_norm","train_end","train_start","val_end","weight_decay","censor_dyanmic","censor_dynamic","forecast_horizon","mode","save_predictions","epoch","test_loss","test_loss_true","test_mae","test_mse","test_rmse","train_loss","train_loss_true","train_mae","train_mse","train_rmse","trainer/global_step","val_loss","val_loss_true","val_mae","val_mse","val_rmse"
"glorious-sun-224","finished","-","jujusi","","2023-05-23T19:00:31.000Z","432","","GRU","gpu","false","false","51","2","true","1","RINCONADA","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.9609299302101136","0.8812568783760071","0.6651308536529541","0.696632981300354","0.811285138130188","0.829645574092865","0.7768018245697021","0.7461641430854797","0.9088635444641112","0.945742964744568","17820","1.030806064605713","0.9558088183403016","0.7081068158149719","0.7186475396156311","0.826574981212616"
"elated-wood-222","finished","-","jujusi","","2023-05-23T18:53:10.000Z","425","","GRU","gpu","false","false","51","2","true","1","CAMBRIDGE","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.6773803234100342","-0.4717470407485962","1.1164039373397827","2.572206497192383","1.553192377090454","0.7984175682067871","0.22869229316711423","1.036471962928772","2.429529905319214","1.53407621383667","17820","1.4213021993637085","-0.18166206777095795","0.9660883545875548","2.0240519046783447","1.366583228111267"
"divine-plant-220","finished","-","jujusi","","2023-05-23T18:45:48.000Z","427","","GRU","gpu","false","false","51","2","true","1","MPL","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.9080992341041564","0.9449616074562072","0.987230658531189","1.7665839195251465","1.295462965965271","0.9514747262001038","0.39094778895378113","0.7882713079452515","1.051910638809204","1.0181646347045898","17820","0.8730319142341614","0.8832221627235413","0.869182825088501","1.3411742448806765","1.1193196773529053"
"decent-blaze-218","finished","-","jujusi","","2023-05-23T18:38:24.000Z","427","","GRU","gpu","false","false","51","2","true","1","BRYANT","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.2908743619918823","-0.7041090130805969","1.0113532543182373","2.109712600708008","1.3972158432006836","1.2175118923187256","-0.3559737503528595","1.0016528367996216","1.9232388734817505","1.374439001083374","17820","1.460552215576172","-0.7873040437698364","1.1620562076568604","2.86952543258667","1.635170340538025"
"gentle-salad-217","finished","-","jujusi","","2023-05-23T18:30:57.000Z","431","","GRU","gpu","false","false","51","2","true","1","WEBSTER","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.991169273853302","-0.12483305484056471","0.8697942495346069","1.4377927780151367","1.16342294216156","0.9226989150047302","-0.6320786476135254","1.415176510810852","4.984087944030762","2.1878437995910645","17820","0.9521113038063048","-0.30423814058303833","0.828591525554657","1.377781629562378","1.13775372505188"
"eager-pine-215","finished","-","jujusi","","2023-05-23T18:23:36.000Z","425","","GRU","gpu","false","false","51","2","true","1","HIGH","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.2499771118164062","-0.311830997467041","0.9733179211616516","1.800734281539917","1.3220514059066772","1.1888726949691772","-0.7677773237228394","1.0477638244628906","2.2353174686431885","1.4783589839935305","17820","1.303604245185852","-0.31791430711746216","1.0047663450241089","1.9408023357391355","1.3524459600448608"
"faithful-firebrand-213","finished","-","jujusi","","2023-05-23T18:16:08.000Z","433","","GRU","gpu","false","false","51","2","true","1","TED","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.54976224899292","0.43875592947006226","1.0357900857925415","2.3892598152160645","1.4673705101013184","0.8882091045379639","0.7599686980247498","0.8365897536277771","1.4024527072906494","1.1702271699905396","17820","1.381805419921875","0.26862239837646484","1.0049556493759155","2.3787546157836914","1.4458569288253784"
"exalted-blaze-211","finished","-","jujusi","","2023-05-23T18:08:47.000Z","425","","GRU","gpu","false","false","51","2","true","1","HAMILTON","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.5956982970237732","0.5365577936172485","0.690861701965332","0.89982008934021","0.920086681842804","0.5885934233665466","0.6632267832756042","1.0621763467788696","2.0486526489257812","1.4116328954696655","17820","0.6393740177154541","0.5540640950202942","0.669150173664093","0.8395012617111206","0.8875759840011597"
"wise-donkey-209","finished","-","jujusi","","2023-05-23T18:01:13.000Z","438","","GRU","gpu","false","false","51","2","true","1","RINCONADA","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.9540815353393556","0.8734675645828247","0.663536787033081","0.6804063320159912","0.8032135963439941","0.8263781070709229","0.7749833464622498","0.7475218772888184","0.9153144359588624","0.9490607380867004","17820","1.029963731765747","0.9534342885017396","0.704160213470459","0.716648519039154","0.8245365619659424"
"northern-durian-208","finished","-","jujusi","","2023-05-23T17:53:54.000Z","423","","GRU","gpu","false","false","51","2","true","1","CAMBRIDGE","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.6160787343978882","-0.5331000685691833","1.127678632736206","2.567282199859619","1.5531803369522097","0.7933927178382874","0.22467298805713656","1.029267430305481","2.446176290512085","1.5376158952713013","17820","1.4205206632614136","-0.18179282546043396","0.9812302589416504","2.06249475479126","1.378508448600769"
"sage-tree-206","finished","-","jujusi","","2023-05-23T17:46:26.000Z","431","","GRU","gpu","false","false","51","2","true","1","MPL","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.8699862360954285","0.8806635737419128","0.8709340691566467","1.397102952003479","1.152176022529602","0.949047863483429","0.3889877498149872","0.7846844792366028","1.0410001277923584","1.0129928588867188","17820","0.8553919792175293","0.8589788675308228","0.830481767654419","1.2287498712539673","1.0720407962799072"
"usual-darkness-204","finished","-","jujusi","","2023-05-23T17:39:07.000Z","423","","GRU","gpu","false","false","51","2","true","1","BRYANT","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.268417477607727","-0.7186636328697205","0.9964655637741088","2.0528035163879395","1.3842483758926392","1.2136330604553225","-0.36319851875305176","0.984946310520172","1.852292776107788","1.3474795818328855","17820","1.3613388538360596","-0.8800612688064575","1.0776429176330566","2.386085033416748","1.495001196861267"
"cosmic-music-202","finished","-","jujusi","","2023-05-23T17:31:43.000Z","429","","GRU","gpu","false","false","51","2","true","1","WEBSTER","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.0120383501052856","-0.044867075979709625","1.088046312332153","2.303934097290039","1.4606940746307373","0.9246782660484314","-0.6575989127159119","1.3677157163619995","4.278530597686768","2.031801700592041","17820","0.932181477546692","-0.27335986495018005","0.9579694271087646","1.902843356132507","1.3217417001724243"
"giddy-dream-200","finished","-","jujusi","","2023-05-23T17:24:23.000Z","424","","GRU","gpu","false","false","51","2","true","1","HIGH","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.2103593349456787","-0.3529210388660431","0.9260467290878296","1.702214598655701","1.283560276031494","1.1899685859680176","-0.7670764327049255","1.0467230081558228","2.2356081008911133","1.4791309833526611","17820","1.2832722663879397","-0.3390713334083557","0.9866846799850464","1.940602421760559","1.34837806224823"
"polar-bee-198","finished","-","jujusi","","2023-05-23T17:17:02.000Z","425","","GRU","gpu","false","false","51","2","true","1","TED","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.302865505218506","0.18983736634254456","0.9249757528305054","1.6829663515090942","1.245508074760437","0.9269316792488098","0.7574214935302734","0.809296727180481","1.2014790773391724","1.084211826324463","17820","1.3212724924087524","0.20883169770240784","0.9878695607185364","2.2990269660949707","1.4197590351104736"
"swept-dragon-197","finished","-","jujusi","","2023-05-23T17:09:31.000Z","435","","GRU","gpu","false","false","51","2","true","1","HAMILTON","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.601531445980072","0.5460615158081055","0.6784766316413879","0.8720306158065796","0.9090149998664856","0.5853584408760071","0.6804676651954651","1.0881268978118896","2.3441195487976074","1.5023889541625977","17820","0.6508916616439819","0.5670807361602783","0.653016209602356","0.8263647556304932","0.8790724873542786"
"ethereal-cloud-195","finished","-","jujusi","","2023-05-23T17:02:10.000Z","425","","GRU","gpu","false","false","51","2","true","1","RINCONADA","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.9464312195777892","0.867429792881012","0.666515052318573","0.6744643449783325","0.8012344241142273","0.8307574987411499","0.7814683318138123","0.7570785284042358","0.9387663006782532","0.960578203201294","17820","1.0118004083633425","0.935973584651947","0.7020849585533142","0.6986886262893677","0.8149445652961731"
"rosy-donkey-193","finished","-","jujusi","","2023-05-23T16:54:51.000Z","423","","GRU","gpu","false","false","51","2","true","1","CAMBRIDGE","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","2.5123984813690186","0.3588695526123047","1.674569845199585","5.930481910705566","2.364274501800537","0.8015291094779968","0.2054649442434311","0.9863884449005128","2.054152011871338","1.4163198471069336","17820","1.6759175062179563","0.07129395008087158","1.1144126653671265","2.8240182399749756","1.591776967048645"
"leafy-cosmos-191","finished","-","jujusi","","2023-05-23T16:47:29.000Z","426","","GRU","gpu","false","false","51","2","true","1","MPL","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.8836572170257568","0.9099888801574708","0.9340354800224304","1.618738055229187","1.2424825429916382","0.9483303427696228","0.38925763964653015","0.7852312326431274","1.0457730293273926","1.015130639076233","17820","0.8618859648704529","0.8717138171195984","0.8618326187133789","1.334562063217163","1.1171468496322632"
"smart-sponge-189","finished","-","jujusi","","2023-05-23T16:40:11.000Z","423","","GRU","gpu","false","false","51","2","true","1","BRYANT","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.2822210788726809","-0.7131618857383728","0.9953356385231018","2.1109304428100586","1.395761013031006","1.2077231407165527","-0.36259400844573975","0.9944149255752563","1.904541611671448","1.3681482076644895","17820","1.378784418106079","-0.8672283887863159","1.0891059637069702","2.4828412532806396","1.5239146947860718"
"fluent-wave-187","finished","-","jujusi","","2023-05-23T16:32:50.000Z","426","","GRU","gpu","false","false","51","2","true","1","WEBSTER","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.033721685409546","-0.006437135860323906","1.1772983074188232","2.6523382663726807","1.572903394699097","0.924789011478424","-0.6570268273353577","1.3700188398361206","4.259951591491699","2.0295894145965576","17820","0.9296637177467346","-0.2764790952205658","0.960763931274414","1.8890376091003416","1.319969654083252"
"electric-violet-186","finished","-","jujusi","","2023-05-23T16:25:28.000Z","426","","GRU","gpu","false","false","51","2","true","1","HIGH","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.207493543624878","-0.35750576853752136","0.915435791015625","1.6465675830841064","1.261328101158142","1.1891909837722778","-0.7671343684196472","1.0488998889923096","2.259331226348877","1.4855191707611084","17820","1.290578842163086","-0.3325415253639221","0.9937732219696044","1.964248538017273","1.3547919988632202"
"usual-smoke-184","finished","-","jujusi","","2023-05-23T16:18:08.000Z","423","","GRU","gpu","false","false","51","2","true","1","TED","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","1.5821020603179932","0.47109776735305786","1.0518720149993896","2.4369757175445557","1.480744242668152","0.8912158608436584","0.7509788870811462","0.8248148560523987","1.2914936542510986","1.1252939701080322","17820","1.404122233390808","0.2917916476726532","1.0050712823867798","2.352421760559082","1.4317445755004885"
"hardy-dew-182","finished","-","jujusi","","2023-05-23T16:10:43.000Z","429","","GRU","gpu","false","false","51","2","true","1","HAMILTON","true","EVChargersDataset","false","1","true","true","true","false","","48","238","true","8","0.00070386","50","true","CPNLL","censored_poisson_negative_log_likelihood","30","-1","false","false","max_size_cycle","","","1","1","2","","0","32","","0","true","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.00268538443015154","","true","1","train","false","30","0.5740475654602051","0.5396830439567566","0.7241789698600769","0.9898414015769958","0.9640783667564392","0.5852755308151245","0.6877429485321045","1.103363275527954","2.422510862350464","1.5281999111175537","17820","0.6329820156097412","0.5516917705535889","0.664523184299469","0.8476735353469849","0.8891302943229675"
