"Name","model_name","ID","Notes","State","censor_dynamic","censor_level","censored","covariates","forecast_lead","hidden_dim","learning_rate","log_every_n_steps","logger","loss","max_epochs","max_steps","mode","move_metrics_to_cpu","multiple_trainloader_mode","no_self_loops","num_nodes","num_sanity_val_steps","overfit_batches","precision","reload_dataloaders_every_n_epochs","replace_sampler_ddp","save_predictions","sequence_length","sync_batchnorm","test_end","track_grad_norm","train_end","train_start","val_end","weight_decay","cluster","epoch","test_loss","test_loss_true","test_mae","test_mse","test_rmse","train_loss","train_loss_true","train_mae","train_mse","train_rmse","trainer/global_step","val_loss","val_loss_true","val_mae","val_mse","val_rmse"
"magic-firefly-425","AR","lcmbpr26","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","BRYANT","30","1.4466867446899414","-0.5451135635375977","1.233670711517334","3.013566493988037","1.6221020221710205","1.3831499814987185","-0.2307814508676529","1.1455477476119995","2.7014636993408203","1.604343056678772","28410","1.4356846809387207","-0.7986956238746643","1.2444288730621338","3.0787785053253174","1.639607548713684"
"ruby-donkey-424","AR","t9893bsl","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","HAMILTON","30","0.6073252558708191","0.7036451101303101","1.0980992317199707","2.2272703647613525","1.418545484542847","0.6451231837272644","0.6959108114242554","1.0617125034332275","2.1213324069976807","1.4052700996398926","28410","0.6567180156707764","0.7393829822540283","1.1009089946746826","2.2577245235443115","1.4079769849777222"
"olive-dew-423","AR","4fu6lnz4","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","RINCONADA","30","0.9677313566207886","0.9009835720062256","0.7222375273704529","0.7632830142974854","0.8447465896606445","0.8750256896018982","0.7983477711677551","0.7491288185119629","0.8624916076660156","0.9149530529975892","28410","1.0138667821884155","0.9478658437728882","0.7208127379417419","0.75306636095047","0.8351033329963684"
"prime-grass-422","AR","pahn6dtd","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","CAMBRIDGE","30","1.640653371810913","-0.4843269884586334","1.4287583827972412","4.5283403396606445","1.928449273109436","1.0541802644729614","0.3945299983024597","1.115395188331604","2.1367006301879883","1.434819579124451","28410","1.5642510652542114","-0.026854421943426132","1.327818512916565","3.979654550552368","1.7554677724838257"
"apricot-frost-421","AR","v0eftp9w","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","MPL","30","0.9052735567092896","0.8426290154457092","0.7598025798797607","0.8293097019195557","0.8857591152191162","1.0442100763320925","0.471468985080719","0.9118672013282776","1.4234832525253296","1.1655524969100952","28410","0.9013550877571106","0.8381560444831848","0.7430332899093628","0.7909411191940308","0.8667477369308472"
"solar-sun-420","AR","0t056owz","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","BRYANT","30","1.4705712795257568","-0.5174877643585205","1.2806931734085083","3.063025951385498","1.6439926624298096","1.3847659826278689","-0.2300683557987213","1.1488380432128906","2.6954615116119385","1.6030545234680176","28410","1.4403616189956665","-0.7899715900421143","1.2766528129577637","3.0662593841552734","1.6397745609283447"
"exalted-waterfall-419","AR","086wiz96","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","WEBSTER","30","1.1396198272705078","0.05519246682524681","1.1972962617874146","2.644739151000977","1.5272043943405151","1.0508030652999878","-0.638032853603363","1.2505372762680054","2.8664820194244385","1.6344083547592163","28410","1.0785709619522097","-0.09231650829315186","1.275411605834961","3.1012284755706787","1.6346312761306765"
"floral-butterfly-418","AR","xbaleqka","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","HIGH","30","1.3725802898406982","-0.18648402392864227","1.137568712234497","2.4373998641967773","1.476320505142212","1.3803937435150146","-0.5754971504211426","1.3096340894699097","3.4770641326904297","1.7972664833068848","28410","1.3749247789382937","-0.2393174171447754","1.120304822921753","2.4174180030822754","1.4546146392822266"
"ethereal-capybara-417","AR","es6jh51t","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","TED","30","1.3251423835754397","0.23526760935783383","1.0300443172454834","2.157860040664673","1.3159050941467283","1.0350074768066406","0.7435815334320068","0.7219346165657043","1.001786470413208","0.9617090821266174","28410","1.267124056816101","0.18632937967777252","1.109554886817932","2.6658902168273926","1.4443429708480835"
"unique-blaze-416","AR","fgygpqr9","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","HAMILTON","30","0.6082406640052795","0.6712555289268494","1.0241494178771973","1.9429336786270144","1.330930471420288","0.6436502933502197","0.6873921155929565","1.0442769527435305","2.025658369064331","1.3830267190933228","28410","0.6566919088363647","0.7050010561943054","1.0197423696517944","1.925321578979492","1.309296727180481"
"sleek-shape-415","AR","2ik0wvfk","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","RINCONADA","30","0.9780727624893188","0.9152279496192932","0.7431162595748901","0.7968005537986755","0.8648177981376648","0.8742402791976929","0.7967894673347473","0.7448633909225464","0.8534875512123108","0.9096916913986206","28410","1.0186944007873535","0.9573147296905518","0.7362704873085022","0.7899631261825562","0.8557882905006409"
"sleek-universe-414","AR","r88ltuts","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","CAMBRIDGE","30","1.7147338390350342","-0.41849014163017273","1.3603496551513672","3.865803003311157","1.8251473903656008","1.0487929582595823","0.38785287737846375","1.1093428134918213","2.0838468074798584","1.419524312019348","28410","1.5490015745162964","-0.04520190879702568","1.2290573120117188","3.370595216751098","1.6375852823257446"
"sleek-sky-413","AR","xkv7xljn","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","MPL","30","0.9073799252510072","0.8370105624198914","0.7502341270446777","0.7964816093444824","0.8711787462234497","1.0459450483322144","0.47286275029182434","0.9142358303070068","1.422160267829895","1.1688215732574463","28410","0.9051552414894104","0.833815336227417","0.736133337020874","0.7644479870796204","0.8560531735420227"
"proud-donkey-412","AR","6kau5pqi","-","finished","true","2","true","false","48","","0.0005927787748490534","50","true","CPNLL","30","-1","train","false","max_size_cycle","","1","2","0","32","0","true","false","336","false","2019-07-01","-1","2018-10-01","2017-01-01","2019-04-01","0.06470644058196104","BRYANT","30","1.508534550666809","-0.4575296640396118","1.3688340187072754","3.959540843963623","1.8250963687896729","1.3877228498458862","-0.2251012623310089","1.1523962020874023","2.752666711807251","1.6158995628356934","28410","1.5025732517242432","-0.6938410997390747","1.4385247230529783","4.5129523277282715","1.939816951751709"
